,ProductKey,ProductName,Brand,Color,UnitCostUSD,UnitPriceUSD,SubcategoryKey,Subcategory,CategoryKey,Category,Transformed_Unit_Cost
1853,1854,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Silver,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,6.7303615604244795
1854,1855,NT Washer & Dryer 21in E2100 Silver,Northwind Traders,Silver,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,6.705247341267999
1855,1856,NT Washer & Dryer 15.5in E1550 Silver,Northwind Traders,Silver,509.78,999.9,801,Washers & Dryers,8,Home Appliances,6.235938969124021
1856,1857,NT Washer & Dryer 27in L2700 Blue,Northwind Traders,Blue,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,6.779876451893709
1857,1858,NT Washer & Dryer 25.5in M2550 Blue,Northwind Traders,Blue,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,6.820103697105084
1858,1859,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,Blue,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,6.7303615604244795
1859,1860,NT Washer & Dryer 21in E2100 Blue,Northwind Traders,Blue,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,6.705247341267999
1860,1861,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,Blue,509.78,999.9,801,Washers & Dryers,8,Home Appliances,6.235938969124021
1861,1862,NT Washer & Dryer 27in L2700 Green,Northwind Traders,Green,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,6.779876451893709
1862,1863,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,Green,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,6.820103697105084
1863,1864,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Green,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,6.7303615604244795
1864,1865,NT Washer & Dryer 21in E2100 Green,Northwind Traders,Green,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,6.705247341267999
1865,1866,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Green,509.78,999.9,801,Washers & Dryers,8,Home Appliances,6.235938969124021
1866,1867,Contoso Washer & Dryer 27in L270 White,Contoso,White,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1867,1868,Contoso Washer & Dryer 25.5in M255 White,Contoso,White,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1868,1869,Contoso Washer & Dryer 24in M240 White,Contoso,White,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1869,1870,Contoso Washer & Dryer 21in E210 White,Contoso,White,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1870,1871,Contoso Washer & Dryer 15.5in E155 White,Contoso,White,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1871,1872,Contoso Washer & Dryer 27in L270 Silver,Contoso,Silver,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1872,1873,Contoso Washer & Dryer 25.5in M255 Silver,Contoso,Silver,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1873,1874,Contoso Washer & Dryer 24in M240 Silver,Contoso,Silver,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1874,1875,Contoso Washer & Dryer 21in E210 Silver,Contoso,Silver,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1875,1876,Contoso Washer & Dryer 15.5in E155 Silver,Contoso,Silver,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1876,1877,Contoso Washer & Dryer 27in L270 Blue,Contoso,Blue,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1877,1878,Contoso Washer & Dryer 25.5in M255 Blue,Contoso,Blue,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1878,1879,Contoso Washer & Dryer 24in M240 Blue,Contoso,Blue,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1879,1880,Contoso Washer & Dryer 21in E210 Blue,Contoso,Blue,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1880,1881,Contoso Washer & Dryer 15.5in E155 Blue,Contoso,Blue,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1881,1882,Contoso Washer & Dryer 27in L270 Green,Contoso,Green,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1882,1883,Contoso Washer & Dryer 25.5in M255 Green,Contoso,Green,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1883,1884,Contoso Washer & Dryer 24in M240 Green,Contoso,Green,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1884,1885,Contoso Washer & Dryer 21in E210 Green,Contoso,Green,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1885,1886,Contoso Washer & Dryer 15.5in E155 Green,Contoso,Green,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1886,1887,Contoso Washer & Dryer 27in L270 Red,Contoso,Red,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1887,1888,Contoso Washer & Dryer 25.5in M255 Red,Contoso,Red,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1888,1889,Contoso Washer & Dryer 24in M240 Red,Contoso,Red,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1889,1890,Contoso Washer & Dryer 21in E210 Red,Contoso,Red,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1890,1891,Contoso Washer & Dryer 15.5in E155 Red,Contoso,Red,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1891,1892,Contoso Washer & Dryer 27in L270 Pink,Contoso,Pink,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,6.779535469178228
1892,1893,Contoso Washer & Dryer 25.5in M255 Pink,Contoso,Pink,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,6.819656037755449
1893,1894,Contoso Washer & Dryer 24in M240 Pink,Contoso,Pink,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,6.7298599121410625
1894,1895,Contoso Washer & Dryer 21in E210 Pink,Contoso,Pink,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6.704683926469581
1895,1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,Pink,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6.2350379799337
1896,1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1897,1898,Fabrikam Refrigerator 19CuFt M7600 White,Fabrikam,White,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1898,1899,Fabrikam Refrigerator 9.7CuFt M5600 White,Fabrikam,White,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1899,1900,Fabrikam Refrigerator 4.6CuFt E2800 White,Fabrikam,White,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1900,1901,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,White,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1901,1902,Fabrikam Refrigerator 1.7CuFt E1200 White,Fabrikam,White,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1902,1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,Fabrikam,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1903,1904,Fabrikam Refrigerator 19CuFt M7600 Brown,Fabrikam,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1904,1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,Fabrikam,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1905,1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,Fabrikam,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1906,1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,Fabrikam,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1907,1908,Fabrikam Refrigerator 1.7CuFt E1200 Brown,Fabrikam,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1908,1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1909,1910,Fabrikam Refrigerator 19CuFt M7600 Silver,Fabrikam,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1910,1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,Fabrikam,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1911,1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,Fabrikam,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1912,1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,Fabrikam,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1913,1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1914,1915,Fabrikam Refrigerator 24.7CuFt X9800 Green,Fabrikam,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1915,1916,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,Green,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1916,1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,Fabrikam,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1917,1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,Fabrikam,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1918,1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1919,1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1920,1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1921,1922,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1922,1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1923,1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1924,1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,Fabrikam,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1925,1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1926,1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1927,1928,Fabrikam Refrigerator 19CuFt M7600 Grey,Fabrikam,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1928,1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,Fabrikam,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1929,1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1930,1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,Fabrikam,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1931,1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1932,1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1933,1934,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1934,1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,Fabrikam,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1935,1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1936,1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,Fabrikam,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1937,1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1938,1939,Litware Refrigerator 24.7CuFt X980 White,Litware,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1939,1940,Litware Refrigerator 19CuFt M760 White,Litware,White,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1940,1941,Litware Refrigerator 9.7CuFt M560 White,Litware,White,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1941,1942,Litware Refrigerator 4.6CuFt E280 White,Litware,White,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1942,1943,Litware Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1943,1944,Litware Refrigerator 1.7CuFt E120 White,Litware,White,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1944,1945,Litware Refrigerator 24.7CuFt X980 Brown,Litware,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1945,1946,Litware Refrigerator 19CuFt M760 Brown,Litware,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1946,1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1947,1948,Litware Refrigerator 4.6CuFt E280 Brown,Litware,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1948,1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1949,1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1950,1951,Litware Refrigerator 24.7CuFt X980 Silver,Litware,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1951,1952,Litware Refrigerator 19CuFt M760 Silver,Litware,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1952,1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1953,1954,Litware Refrigerator 4.6CuFt E280 Silver,Litware,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1954,1955,Litware Refrigerator 3.2CuFt E160 Silver,Litware,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1955,1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1956,1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1957,1958,Litware Refrigerator 19CuFt M760 Green,Litware,Green,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1958,1959,Litware Refrigerator 9.7CuFt M560 Green,Litware,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1959,1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1960,1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1961,1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1962,1963,Litware Refrigerator 24.7CuFt X980 Blue,Litware,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1963,1964,Litware Refrigerator 19CuFt M760 Blue,Litware,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1964,1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1965,1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1966,1967,Litware Refrigerator 3.2CuFt E160 Blue,Litware,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1967,1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1968,1969,Litware Refrigerator 24.7CuFt X980 Grey,Litware,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1969,1970,Litware Refrigerator 19CuFt M760 Grey,Litware,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1970,1971,Litware Refrigerator 9.7CuFt M560 Grey,Litware,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1971,1972,Litware Refrigerator 4.6CuFt E280 Grey,Litware,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1972,1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1973,1974,Litware Refrigerator 1.7CuFt E120 Grey,Litware,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1974,1975,Litware Refrigerator L1200 Orange,Litware,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6.967174468674758
1975,1976,Litware Refrigerator 19CuFt M760 Orange,Litware,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1976,1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1977,1978,Litware Refrigerator 4.6CuFt E280 Orange,Litware,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,5.036562916106171
1978,1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,4.96807567967746
1979,1980,Litware Refrigerator 1.7CuFt E120 Orange,Litware,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,4.208714372037514
1980,1981,Litware Refrigerator 19CuFt M760 Red,Litware,Red,413.42,899.0,802,Refrigerators,8,Home Appliances,6.026879952328937
1981,1982,Litware Refrigerator 9.7CuFt M560 Red,Litware,Red,226.71,493.0,802,Refrigerators,8,Home Appliances,5.428072889540573
1982,1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,White,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
1983,1984,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,White,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
1984,1985,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,White,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
1985,1986,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,White,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
1986,1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,White,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
1987,1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,White,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
1988,1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
1989,1990,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
1990,1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
1991,1992,Fabrikam Microwave 1.0CuFt E1100 Silver,Fabrikam,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
1992,1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
1993,1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
1994,1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
1995,1996,Fabrikam Microwave 2.2CuFt M1250 Grey,Fabrikam,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
1996,1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
1997,1998,Fabrikam Microwave 1.0CuFt E1100 Grey,Fabrikam,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
1998,1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
1999,2000,Fabrikam Microwave 0.8CuFt E0800 Grey,Fabrikam,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2000,2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Red,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2001,2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Red,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2002,2003,Fabrikam Microwave 1.6CuFt M1250 Red,Fabrikam,Red,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2003,2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,Red,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2004,2005,Fabrikam Microwave 0.9CuFt E0900 Red,Fabrikam,Red,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2005,2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2006,2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,Black,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2007,2008,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2008,2009,Fabrikam Microwave 1.6CuFt M1250 Black,Fabrikam,Black,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2009,2010,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,Black,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2010,2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2011,2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Black,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2012,2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Blue,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2013,2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Blue,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2014,2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,Blue,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2015,2016,Fabrikam Microwave 1.0CuFt E1100 Blue,Fabrikam,Blue,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2016,2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2017,2018,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,Blue,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2018,2019,Litware Microwave 1.5CuFt X110 White,Litware,White,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2019,2020,Litware Microwave 2.2CuFt M125 White,Litware,White,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2020,2021,Litware Microwave 1.6CuFt M125 White,Litware,White,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2021,2022,Litware Microwave 1.0CuFt E110 White,Litware,White,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2022,2023,Litware Microwave 0.9CuFt E090 White,Litware,White,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2023,2024,Litware Microwave 0.8CuFt E080 White,Litware,White,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2024,2025,Litware Microwave 1.5CuFt X110 Silver,Litware,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2025,2026,Litware Microwave 2.2CuFt M125 Silver,Litware,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2026,2027,Litware Microwave 1.6CuFt M125 Silver,Litware,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2027,2028,Litware Microwave 1.0CuFt E110 Silver,Litware,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2028,2029,Litware Microwave 0.9CuFt E090 Silver,Litware,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2029,2030,Litware Microwave 0.8CuFt E080 Silver,Litware,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2030,2031,Litware Microwave 1.5CuFt X110 Grey,Litware,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2031,2032,Litware Microwave 2.2CuFt M125 Grey,Litware,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2032,2033,Litware Microwave 1.6CuFt M125 Grey,Litware,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2033,2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2034,2035,Litware Microwave 0.9CuFt E090 Grey,Litware,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2035,2036,Litware Microwave 0.8CuFt E080 Grey,Litware,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
2036,2037,Litware Microwave 1.5CuFt X110 Red,Litware,Red,220.64,665.94,803,Microwaves,8,Home Appliances,5.401054443999149
2037,2038,Litware Microwave 2.2CuFt M125 Red,Litware,Red,91.97,199.99,803,Microwaves,8,Home Appliances,4.532276860467767
2038,2039,Litware Microwave 1.6CuFt M125 Red,Litware,Red,82.77,179.99,803,Microwaves,8,Home Appliances,4.428074948165718
2039,2040,Litware Microwave 1.0CuFt E110 Red,Litware,Red,71.37,139.99,803,Microwaves,8,Home Appliances,4.281791848878036
2040,2041,Litware Microwave 0.9CuFt E090 Red,Litware,Red,50.98,99.99,803,Microwaves,8,Home Appliances,3.950859029213344
2041,2042,Litware Microwave 0.8CuFt E080 Red,Litware,Red,48.43,94.99,803,Microwaves,8,Home Appliances,3.9005575273188677
